No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,EP,EPcut,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROE_ttm,ROA_q,ROA_ttm,grossprofitmargin_q,grossprofitmargin_ttm,assetturnover_ttm,financial_leverage,debtequityratio,cashratio,currentratio,ln_capital,return_1m,wgt_return_1m,exp_wgt_return_1m,std_1m,return_3m,wgt_return_3m,exp_wgt_return_3m,std_3m,return_6m,wgt_return_6m,exp_wgt_return_6m,std_6m,return_12m,wgt_return_12m,exp_wgt_return_12m,std_12m,turn_1m,bias_turn_1m,turn_3m,bias_turn_3m,turn_6m,bias_turn_6m,turn_12m,bias_turn_12m,beta,HAlpha,DIF,DEA,MACD,RSI,PSY,BIAS,LNCAP_barra,MIDCAP_barra,BETA_barra,HSIGMA_barra,HALPHA_barra,DASTD_barra,CMRA_barra,STOM_barra,STOQ_barra,STOA_barra,RSTR_barra,MLEV_barra,BLEV_barra,DTOA_barra,BTOP_barra,ETOP_barra,CETOP_barra
393,000977.SZ,浪潮信息,2000-06-08,计算机,计算机,329595.0,TRUE,0.12722478576137175,0.028283982497871632,0.010408199162972623,0.3341910904655282,0.38324454834629973,209.18857804274947,812.0015511764439,0.1903,0.495005349392385,-3.6226,2295.2473,347.2863,4.356002554278417,1.6775,8.4635,1.1012,5.9039,26.5458,22.8318,0.541,1.5897,0.5897,0.6694,1.411,12.705619906999477,0.033715441672285795,5.9378659812499986e-05,5.777178993598501e-06,0.031412288977541794,-0.2110138960370561,-7.191805689655109e-07,4.737518367307724e-06,0.02896111982384844,-0.220640569395018,4.4812988717948745e-05,2.8496944124718974e-06,0.028900475169945816,-0.2007299270072994,0.00011173011790950229,4.647152080681066e-06,0.029732091954275376,0.009495375,-0.6752623072871398,0.014979896551724142,-0.4876940570241587,0.015216358974358971,-0.4796071450760021,0.020244656108597284,-0.30764157134697756,0.03762932747399598,1.6084611253927787,-0.4904937220958132,-0.8766119620396406,0.7722364798876549,32.12812001757649,50.0,1.4962923728813415,12.705619906999477,-0.9259082099155395,4.997443300958733,0.029830596002917688,0.005257088857291687,0.22420149573709028,0.5048348733710492,-1.6045472735663513,-1.1293810081344902,-0.9355511619358398,-0.08371102080688889,1487.0014695861223,1.4429341590825289,0.37095601973637865,0.3341910904655282,0.028283982497871632,812.0015511764439
394,000978.SZ,桂林旅游,2000-05-18,消费者服务,消费者服务,271875.5,TRUE,0.1447902571041948,0.03274362072409243,0.025909487795335775,0.5282341133590407,0.21134499957730998,213.31342559370003,449.16132042056006,1.5894,0.050266819478455405,27.3386,53.2839,49.2296,0.461271165024008,2.3129,6.1988,1.4388,5.9355,51.2752,46.7524,0.1495,1.4953,0.4953,0.4224,1.1284,12.513099519903854,-0.01948051948051943,2.5436282250000016e-05,8.099795843027894e-06,0.028899731030052424,-0.18817204301075266,-4.747930915254235e-06,2.9714988164103944e-06,0.023874976176232826,-0.348013816925734,-1.0276413890756293e-05,6.401805877480344e-07,0.02474390111137386,-0.40893865027287735,2.5751915945378125e-05,-3.0241644369281196e-07,0.024910798253768532,0.011485875,-0.571968111374056,0.01103808474576271,-0.5886554345627099,0.011777949579831934,-0.5610836786229516,0.014773802521008406,-0.4494404130939994,-0.0030173599281042495,0.762047501248588,-0.8633917210395587,-1.0455102878412186,0.36423713360331966,37.165903296691404,50.0,-1.3329848405645364,12.513099519903854,-0.842944117242113,4.407116264406459,0.021781468141851543,-0.00015449107371096526,0.19283478299209897,0.5555357686378245,-1.47471633907897,-1.4278864938722213,-1.1803485497304909,-0.19057525744737366,93824.56277101097,17.952263352386684,0.33123045838862747,0.5282341133590407,0.03274362072409243,449.16132042056006
395,000979.SZ,中弘退(退),2000-06-16,房地产,房地产,169899.7742,TRUE,0.18149466192170816,0.19181340392066598,0.15853136543065044,0.31012560086835167,0.7315824127587973,,,0.55,0.04039465871755798,19.1961,-262.4754,-142.2094,-1.023105790557668,-1.8668,61.851000000000006,-0.5411,24.3519,67.7194,56.9154,0.1263,3.2207,2.2207,0.0351,1.4035,12.04296397864207,0.06691449814126392,0.00010761151293333334,1.907821979153427e-05,0.03118493449612078,-0.1059190031152648,1.0227532655172415e-05,1.3087539034039076e-05,0.025843770655593915,-0.344,7.881546868103448e-05,1.1891578663612933e-05,0.02941085138616994,-0.35278656325173674,0.00017237701996982758,1.554194031229728e-05,0.029298401628916185,0.013165733333333334,-0.6602030010620875,0.018286155172413793,-0.5280490275488496,0.026453982758620695,-0.3172439602299968,0.03162909051724137,-0.18367858707243523,0.010378073096040868,1.5360692076833227,0.23049264642769174,-0.20510414990177123,0.8711935926589259,61.603002031094256,45.0,5.022413319915831,12.04296397864207,-0.4625850372345577,4.727927249530684,0.026798510220820054,0.0005091595771173897,0.22440977598011264,0.7196322242800137,-1.4310338696109866,-0.8862038547270576,-0.3395878575335895,-0.15312481736145173,5165.1750639801285,2.60553534712459,0.6895043912935219,0.31012560086835167,0.19181340392066598,
396,000983.SZ,山西焦煤,2000-07-26,煤炭,煤炭,2351055.3287,TRUE,0.10533076429030186,0.051220061873834745,0.05254612235890053,0.28919286272014805,0.4811161895597787,103.99934479840735,495.37879142322726,3.1309,-0.004197709752882781,18.6338,-24.7406,-32.6565,-0.3854672763646755,4.3005,17.7115,1.9112,11.6489,26.634,36.4433,0.6994,2.1257,1.1257,0.5578,1.3034,14.670374861358427,0.13262411347517733,0.00025361028918750004,3.289582050964305e-05,0.03811531580427184,-0.1793422404933196,3.732629954237288e-05,3.0319736043186187e-05,0.026658746867722634,-0.32100340136054417,3.988327923728819e-06,1.8752164429671667e-05,0.022827587974905836,-0.381293007281668,3.497769994514768e-05,9.526040786163158e-06,0.02181505754212647,0.0142119375,-0.34518277693209454,0.009721440677966101,-0.5520831140043264,0.01024186440677966,-0.5281045100370392,0.015746945147679325,-0.27445706164933503,0.00403977435249677,1.6754365286917705,-0.43019644723619876,-3.5617082182587074,6.263023542045017,43.98560637932265,35.0,5.00361627983433,14.670374861358427,0.8163923649276137,5.681798420340153,0.016111046933717902,-0.0006013643919374254,0.1991555566585928,0.5940973493607153,-1.3597621765606016,-1.5735017952422692,-1.1071682868085304,-0.16866604206784083,148151.36461927785,44.022687670367006,0.5295713497904667,0.28919286272014805,0.051220061873834745,495.37879142322726
397,000985.SZ,大庆华科,2000-07-26,石油石化,石油石化,147789.03,TRUE,0.10425716768027816,0.016940567407364743,0.01782292919841376,0.3307097030226867,0.7805791897588011,416.3330804728877,726.3918545916433,0.88,0.0013629361618241217,24.7278,-67.1246,49.382,-0.6715851602023608,0.0779,4.8515,0.064,4.3579,9.9322,11.0059,1.5728,1.2458,0.2458,1.6374,2.9946,11.903541062820139,0.03825136612021862,1.1923222437500001e-05,1.7973320079205608e-06,0.018191481509963494,-0.11559348332040342,3.6441164210526305e-06,6.431617451734147e-07,0.018389667625022615,-0.2405063291139241,-2.3694150341880356e-06,7.817797357228118e-08,0.01815450785836811,-0.14185673939534793,3.081123608936171e-05,4.61992501234676e-07,0.021686725607530936,0.0013960625000000002,-0.8242820036311,0.0022829122807017537,-0.7126570108065593,0.002449837606837607,-0.6916466449727823,0.006983046808510638,-0.1210658593424504,0.003341220574076943,1.1629366875595635,-0.2677427205038825,-0.5778673559242606,0.6202492708407563,54.67481492832702,45.0,2.6102610261026182,11.903541062820139,-0.30233758660309024,3.853015574294738,0.01844453527902383,0.0006278934407798912,0.14533747002395897,0.4012974262757771,-3.423033046296487,-3.0819108683336087,-1.9671502842932667,-0.027653137424815545,28875.117932595876,9.829523384488255,0.19729886420171794,0.3307097030226867,0.016940567407364743,726.3918545916433
398,000987.SZ,越秀金控,2000-07-18,商贸零售,商贸零售,549491.9355,TRUE,0.07737704918032784,0.06545316498779298,0.059457981044795646,0.30072474663940096,0.7638835841417768,844.1033319054735,1132.4027872447791,2.61,0.0072352289168068126,23.266,6.8782,95.264,-0.07250205617725491,3.7214,21.7655,2.0763,14.7679,21.3176,21.7668,1.0397,1.8244,0.8244,1.6784,1.8842,13.216749376648965,-0.010967741935483777,8.201911437500005e-06,5.3213241724194696e-06,0.025712948656452742,-0.21745788667687585,-9.069243338983048e-06,9.766770397754774e-07,0.019152755323324916,-0.3406451612903225,-1.0775914847457625e-05,-7.538255963035406e-07,0.017539101952773823,-0.3809426508578311,9.950962297872343e-07,-1.1231809635677007e-06,0.016923207121313653,0.0036765625,-0.32159012585545343,0.002973050847457627,-0.45140411695733007,0.0037814915254237285,-0.30222832065512806,0.004711123404255319,-0.1306899758238087,-0.014593759430124026,0.5128394665530298,-1.4333970577006667,-1.9135365751568574,0.9602790349123813,43.763148816238086,35.0,-1.1159130490872704,13.216749376648965,-0.9344919767981806,2.966124592631297,0.015530914596000773,-0.0034720055198417896,0.14850868831047204,0.4908285196206297,-2.576796525650309,-2.7398014467741176,-2.359553708637265,-0.17816993272642173,4248.927966495131,2.420253676620773,0.4518706400673839,0.30072474663940096,0.06545316498779298,1132.4027872447791
399,000988.SZ,华工科技,2000-06-08,电子,电子,556783.8921,TRUE,0.13972201901975126,0.04148947204646821,0.04127694352488587,0.4152823920265781,0.38112661025992833,500.88251220410143,114.87996652112619,0.6697,0.006349427858527792,11.9198,14.5286,-2.1555,-0.34803798422348386,1.2976,9.9906,0.9044,8.7446,23.7434,26.2432,0.4637,1.4707,0.4707,0.5976,2.2313,13.22993245816578,0.08412698412698405,0.00015687987775,1.452905943824777e-05,0.03307280184299621,-0.0527045769764215,5.669912125862068e-05,1.787824961798937e-05,0.024972344560539973,-0.2502744237102085,2.449499017094017e-05,1.3159404923706697e-05,0.02352307540846068,-0.292953580149232,4.149743145957446e-05,8.87423136367102e-06,0.023316152755493005,0.010442437499999999,-0.39979297077260223,0.009193931034482758,-0.47155421968017786,0.008172692307692308,-0.5302526473546424,0.010908238297872342,-0.373019823880154,0.008390385539995708,1.2121313412440342,-0.022042264496903385,-1.3259096066857063,2.607734684377606,37.88153718801517,50.0,3.520139441476267,13.22993245816578,-0.9305693104990287,4.438352515786706,0.021056027932306112,0.001720304152352417,0.1948468903319802,0.5079194740838916,-1.6026660921147733,-1.6342035733770666,-1.4645798306044966,-0.08474283108492107,3605.826079656769,1.7979410638369726,0.3200416820541939,0.4152823920265781,0.04148947204646821,114.87996652112619
400,000989.SZ,九芝堂,2000-06-28,医药,医药,346710.1372,TRUE,0.14397224631396366,0.04637616636058397,0.046924343880361694,0.39894678049948135,0.33038192150125545,-1279.9468887868445,493.97384271232096,3.43,0.003436313257944887,7.8529,48.2026,-12.0298,0.3639790934795648,3.1838,11.6246,2.4806,9.8035,52.5474,54.015,0.46399999999999997,1.2836,0.2836,0.8789,2.3286,12.756244370357285,0.17439516129032295,0.00043636406046666684,0.0003794653286954242,0.03651832070938632,0.12235067437379588,0.0001411373086896552,0.00010321816690521441,0.02857401828437556,-0.022651006711409183,6.548578382051284e-05,5.426883827049934e-05,0.02336677848781308,-0.10268786507832127,3.723970339830509e-05,2.9048151171342375e-05,0.020458781225386687,0.009880400000000001,-0.4189513656106393,0.010994379310344828,-0.35344023680878267,0.008102940170940171,-0.5234805958398973,0.009587745762711864,-0.4361618373450358,0.0003586385814774084,0.5479255198436525,0.23958736572964767,-0.39729021245059004,1.2737551563604754,48.10967896125373,40.0,11.922374867902782,12.756244370357285,-0.9405662681297897,3.9815328269723262,0.019239076062625926,0.001725713421631559,0.20720533484668907,0.3250817008166649,-1.6879338993787116,-1.5099736638769363,-1.6270554967987039,0.030268173451480015,6814.063444401554,2.77582635978129,0.24628931773279064,0.39894678049948135,0.04637616636058397,493.97384271232096
401,000990.SZ,诚志股份,2000-07-06,医药,医药,206546.6427,TRUE,0.11666666666666647,0.013599595276044586,0.009947338788453925,0.7296607077708865,1.3289036544850499,-1183.9731200065069,51.89102199650097,0.5487,-0.003043181413024733,-3.0789999999999997,38.8344,178.4138,-0.19566859733064712,0.3194,1.8638,0.1662,3.2702,8.3962,8.6929,0.6615,1.9652,0.9652,0.5067,1.2233,12.238281538517066,0.03846153846153877,4.033294625000009e-06,1.4757415377956987e-05,0.03903965306402421,-0.24767801857585106,-1.2273800661016954e-05,1.9099249723625264e-06,0.02723290009671535,-0.3076923076923074,-1.186477050420177e-06,-1.3261620869668013e-06,0.026591733009577463,-0.38518349612132097,1.3257726466386559e-05,-1.4489186170624942e-06,0.02470680157751612,0.0056906874999999996,-0.6485356333093524,0.005495203389830508,-0.6606089898201088,0.007465453781512606,-0.5389237266362583,0.011379386554621848,-0.2971940756282544,-0.01030144362589877,0.8671310563179871,-1.338413410514896,-1.9531945906491357,1.2295623602684795,47.386537991798825,45.0,2.4164091036808304,12.238281538517066,-0.6508483007477791,4.612778953755102,0.02236995877270595,-0.0037586000338625716,0.21304423833063987,0.5931376299415448,-2.2626958342184813,-2.1571679444772998,-1.4420987071781106,-0.27609117176994186,105561.36068863417,14.769288050755645,0.4911430601366883,0.7296607077708865,0.013599595276044586,51.89102199650097
402,000993.SZ,闽东电力,2000-07-31,电力及公用事业,电力及公用事业,221935.0,TRUE,0.3016949152542374,0.01292492299977123,0.0467753101203061,0.693625580911424,0.18721332958906675,-202.99172721742843,462.11770788744457,2.0168,-0.010258776565762979,-22.5445,-47.4631,-17.0059,-0.4645085066162571,1.1331,1.8634,0.589,2.7654,48.6283,32.7602,0.102,1.709,0.7090000000000001,0.4503,1.4924,12.310139825189445,-0.06446540880503138,-4.207637786666667e-05,-1.5057552708406135e-06,0.03474561662012202,-0.13391557496360995,4.679047931034475e-06,-4.620978340318254e-06,0.028065552909061903,-0.3102043646072029,-8.371688777777775e-06,-3.4377188476640933e-06,0.025504405366331858,-0.4394610606641093,-1.6027131334745746e-05,-2.22772917021101e-06,0.024150866182979357,0.005129600000000001,-0.6132387986956158,0.005867948275862068,-0.557568870016297,0.005339333333333332,-0.5974253403453404,0.009328254237288135,-0.2966689771353963,-0.002992298138745092,0.9333331642895204,-0.5538155801124418,-0.5961781195537664,0.08472507888264924,27.394992942215346,30.0,-3.651526192211138,12.310139825189445,-0.7093537023781903,4.022283678911936,0.021070489025016754,-0.0015125019348523417,0.20837656336517943,0.7286143319082586,-2.114550252483029,-2.1184322855503974,-1.6602455533248728,-0.2259268901985654,249282.66428980298,35.38778673335646,0.41484855351038624,0.693625580911424,0.01292492299977123,462.11770788744457
403,000995.SZ,皇台酒业,2000-08-07,食品饮料,食品饮料,174569.47199999998,TRUE,0.2729912875121008,0.008164038390574129,0.002457845491967269,0.10518786552783271,0.05218362373519942,-31.48057502287685,-8.891523312850488,,-0.018002086484326427,94.8365,275.3823,-131.6595,-2.7049709081710094,2.6959,-14.7996,1.4166,-6.1709,63.1515,48.9273,0.16899999999999998,2.1246,1.1246,0.0181,0.5495,12.070078061739581,-0.09141274238227136,0.00022248637435714284,0.0002831111551038329,0.03907693416678182,-0.5045317220543806,-1.6737535480769243e-05,6.12390134551611e-05,0.02882334510236406,-0.4341575618171363,2.8355821102803733e-05,1.8777107455993397e-05,0.0281747620842294,-0.23720930232558146,5.653314290909091e-05,6.937837942656103e-06,0.023609248979048512,0.0385415,1.277387186958714,0.01658130769230769,-0.020223455717045424,0.01573930841121495,-0.06997653679040916,0.013892475935828878,-0.1791044279182451,0.03686571328264341,1.1119969112348649,-4.259992140330471,-4.5492194587079045,0.5784546367548664,15.373417249118168,30.0,-8.46085864458813,12.070078061739581,-0.4912585405451963,2.126952975865171,0.022601288526257046,0.0013483982552732515,0.22781593908960174,0.5557328847993899,-0.5738031424132792,-1.224619205909278,-1.490046910859122,-0.17123481282230377,,,0.6049687214574606,0.10518786552783271,0.008164038390574129,-8.891523312850488
404,000997.SZ,新大陆,2000-08-07,计算机,计算机,550895.1429999999,TRUE,0.12059369202226344,0.014465792739907939,0.012902010520299378,0.2461780852268531,0.1652810604432838,-313.5191109847572,-97.88366797966086,0.517,0.0006056603597479166,-0.2122,-22.4668,10.8463,-0.2810776241106403,0.8993,6.1969,0.6876,5.2385,18.4741,37.6208,0.3349,1.6001,0.6001,0.8244,3.0475,13.219299766939821,0.030447193149381487,7.976045150000001e-05,4.28948833548454e-06,0.032116148793225406,-0.24318658280922434,-7.176901384482757e-05,-2.2406188743978194e-07,0.031599359171299204,-0.21521739130434805,8.901488311965812e-05,1.3174636926473503e-06,0.03276448988660239,-0.3561236623067776,6.350315747234043e-05,7.435724440442119e-06,0.028404681179579703,0.01633975,-0.48633795394234813,0.02518410344827586,-0.20830379256910636,0.024028418803418803,-0.24463429574539042,0.021661485106382977,-0.3190420440709293,0.01620000567464469,1.4867083119820523,-2.1445620347078673,-2.9902870820780953,1.691450094740456,47.12266546881002,45.0,-0.35881865857027395,13.219299766939821,-0.9337495717151629,5.013819127945293,0.025843465603857585,0.0011131421708518196,0.2464276298380258,0.532457352648518,-1.169543336049518,-0.5104282667793901,-0.804788953542828,-0.14530926479259493,27753.742294153308,12.390033632885393,0.2961262829938085,0.2461780852268531,0.014465792739907939,-97.88366797966086
405,000998.SZ,隆平高科,2000-12-11,农林牧渔,农林牧渔,641714.9048,TRUE,0.1669463087248324,0.014342202073021887,0.011625541314267445,0.14861711771961894,0.22600402287160715,4.574402775050714,388.5130739203202,0.21600000000000005,0.008540129591305803,11.9559,-111.3474,120.8533,1.035995583364004,-2.7659,9.6504,-1.7066,9.2034,13.0,31.753,0.3677,1.8716,0.8716,0.34700000000000003,1.5366,13.371899410522003,-0.07768924302788871,1.698336756249995e-05,6.429032008100339e-05,0.04639428327778515,-0.2758836409133564,-0.00017516207452631578,2.0364409843960604e-06,0.034442586314914383,-0.12077478161792632,2.1196474974358962e-05,-1.8007603122930466e-05,0.0296383923139805,-0.16844802605681866,4.539579732905983e-05,-1.4524996215478375e-05,0.026796471242550163,0.026026312500000003,-0.2185785013631153,0.021216385964912283,-0.36299312027547803,0.02000116239316239,-0.39947934261741247,0.02284492307692308,-0.3140974532210976,0.011815703370472944,0.8411566286489719,-6.5158811500576235,-7.827896692530392,2.6240310849455373,27.42000295826849,40.0,-1.6379511801321471,13.371899410522003,-0.8748962879537002,3.6208808145606373,0.026589166837011093,0.0031136004087495396,0.24655390167050995,0.26682843013779595,-0.6999433575748071,-0.8542015249310925,-0.7450985944335808,-0.0986928734540461,10131.759728184306,8.270261021951693,0.4192318813274333,0.14861711771961894,0.014342202073021887,388.5130739203202
406,000999.SZ,华润三九,2000-03-09,医药,医药,554179.9146,TRUE,0.08017960230917276,0.052037258677212886,0.05343421713528475,0.29409169779137134,0.32459101532069595,39.277861001752356,409.4754995141066,1.9231,-0.0005990572547771672,11.0327,-15.5295,-31.5855,-0.24086834680128225,3.955,17.6945,2.9549,15.4314,57.5112,59.2886,0.5823,1.3326,0.3326,1.0279,2.3576,13.225244668603404,-0.03584672435105063,-0.00015950569681249995,-1.1422694819300999e-05,0.04136789727965205,-0.2008196721311475,-5.190887506896553e-05,-2.4186258731532952e-05,0.02655901245028487,-0.17197452229299393,4.635002735042712e-07,-1.8560781869923076e-05,0.02263802194700736,-0.28109052571712323,5.650575429787236e-06,-9.713863643220615e-06,0.01967248345437932,0.014246187500000002,0.012507028494830097,0.008759068965517241,-0.3774742266548755,0.008877393162393166,-0.36906467280210753,0.010593931914893618,-0.2470665907474907,-0.0048917075003358625,0.2678645753068416,-2.3074638572342963,-2.192724222383651,-0.22947926970129018,31.03646001809248,35.0,-4.481998530492284,13.225244668603404,-0.9319883697280376,3.023113640943271,0.01965428243157238,-0.0014914355373276474,0.1984121715221246,0.24948790533477697,-1.2957463307285377,-1.7325700732472076,-1.5150210290272335,-0.1092732206014348,4083.47293283398,2.327046399216091,0.2495739899154822,0.29409169779137134,0.052037258677212886,409.4754995141066
407,001696.SZ,宗申动力,1997-03-06,汽车,汽车,489073.6085,TRUE,0.109375,0.05133944615005493,0.052921533242661106,0.28696051423324154,0.6696129637069773,-220.60647832960757,244.3271275243725,6.2696,-0.0025271274998744245,19.8573,0.4508,4.4758,0.06172632987621296,5.0776,17.8908,2.8801,12.1192,15.6267,16.0156,1.0358,1.6794,0.6794,0.5447,1.9324,13.100268285758569,0.07407407407407418,8.077393656250002e-05,3.109598306211184e-05,0.026215183762751764,0.13725490196078427,7.559949781355932e-05,1.3840761039573731e-05,0.02699144096410169,-0.06861313868613139,3.074966026271186e-05,1.0777877154780656e-05,0.024010109112998765,-0.3076541236241577,8.913779192307699e-06,8.436256644347384e-06,0.02172127669435389,0.0076333749999999995,-0.5309208314748286,0.010148661016949152,-0.37635377909845535,0.0075320000000000005,-0.5371504351179405,0.010320089743589743,-0.36581929801323454,-0.011979136203715685,0.6564708283489606,2.1327584846539764,0.1836884964350629,3.898139976437827,39.40168841608708,45.0,6.984153601073203,13.100268285758569,-0.9600048886070509,4.472886664151503,0.020463447049797356,-0.0004315533294437817,0.19396752209098983,0.6150907432771252,-1.9448443782807798,-1.569411195873348,-1.530904319113753,-0.029611531382976838,19.895261772034036,1.0085620520051624,0.024943194143212603,0.28696051423324154,0.05133944615005493,244.3271275243725
408,001872.SZ,招商港口,1993-05-05,交通运输,交通运输,447592.5822,TRUE,0.07442348008385746,0.0811668547032134,0.09609840476648089,0.5398402072986396,0.2762888876609383,-389.23509202028083,1347.2266750238107,4.8079,-0.013869614925571773,-7.6416,-29.109,-14.2926,-0.3033099653917828,3.9255,15.0356,2.5356,13.2311,56.6765,54.8549,0.2016,1.5876,0.5876,0.2126,0.3602,13.011638682896525,0.03883495145631066,1.9668834437500002e-05,3.207202438338769e-06,0.023833280573076803,-0.13321332133213326,5.299702542372888e-07,1.7513203849086575e-06,0.020517392592397734,-0.2704545454545455,-1.5043611355932188e-06,6.036604455757606e-07,0.018628213728142665,-0.3462647696118837,2.442313126582279e-05,3.032621074677763e-07,0.021479405501188268,0.002196,-0.5602971934014922,0.0029392881355932206,-0.41146937949816276,0.002565567796610169,-0.486299016080036,0.004634831223628692,-0.07197254228600547,-0.0002479746796786638,1.1588594995623094,-0.48630560880614837,-1.0045616539382598,1.0365120902642229,34.07480129427797,35.0,1.18203309692672,13.011638682896525,-0.9684694019017159,3.9301389809600025,0.015541969775102627,-0.0010825297185766574,0.15320567021050943,0.6576582822371619,-3.107086396958505,-2.791678590705948,-2.334100946947051,-0.11006581344210242,22850.306137424206,4.478022161230564,0.37012748581964205,0.5398402072986396,0.0811668547032134,1347.2266750238107
409,001896.SZ,豫能控股,1998-01-22,电力及公用事业,电力及公用事业,197366.5575,TRUE,0.2363238512035011,0.01014943005875505,0.00746639190344462,0.1598823266076168,1.539645881447267,548.9877705505671,1282.5017369015773,2.6178,-0.013195743672934813,-2.6277,-252.0693,20.76,-3.8255300022473593,-7.5436,6.3481,-0.6489,5.2174,7.7701,10.3971,0.4876,9.2615,8.2615,0.1044,0.6492,12.192817976735578,0.03378378378378355,0.00012633208825000002,1.0161697994271343e-05,0.04396112029036105,-0.31492537313432833,7.528343263793103e-05,1.3177835304071328e-05,0.035225583196776204,-0.4489795918367348,8.4291336079646e-05,1.1819539914179029e-05,0.03419082560660982,-0.06326530612244917,0.00015498388338427947,1.4815779008074891e-05,0.03770568867047854,0.0085588125,-0.2718927112093671,0.010848137931034485,-0.07713736018958894,0.012583911504424783,0.07052674513759727,0.018308454148471615,0.5575196806789824,0.002916465852215013,1.2955072915621977,-0.38743049874829083,-0.5734240024540507,0.3719870074115197,40.35084618183618,50.0,0.20740093876213098,12.192817976735578,-0.6108319485843616,4.132927277349751,0.027560290986960282,-0.0015694649572842616,0.28083964491415836,0.8128609730921575,-1.7975546735180084,-1.483971036540741,-1.0415001807381086,-0.15995487141705925,967002.6035823558,407.3009663816174,0.892025831955486,0.1598823266076168,0.01014943005875505,1282.5017369015773
410,001914.SZ,招商积余,1994-09-28,房地产,房地产,268749.5433,TRUE,0.21700507614213205,0.1000680462714646,0.10018433918409873,0.7580926389204761,1.37797988149373,-400.2435447672256,-535.0009522055578,1.2407,0.09640910247637013,-60.5406,-64.3258,12.9089,-0.6744167206740117,1.2057,13.2001,0.256,4.9417,32.646,33.3475,0.1679,3.8728,2.8728,0.1595,1.3833,12.501535159073729,0.2633228840125392,0.0006865337601333334,0.00038761552153943394,0.0381106606988431,0.1241283124128314,0.00018236492384210526,0.000148209530204281,0.026790032132404606,0.001242236024844523,9.782165268103449e-05,8.072611092243355e-05,0.02377241312184396,-0.05776635312952805,6.437559286266095e-05,4.287764092377978e-05,0.022363191588073178,0.010846933333333333,-0.37439832958831554,0.0048626140350877195,-0.7195465880139844,0.00417576724137931,-0.7591607801783649,0.009951708154506437,-0.42603083714209766,0.021409641243825293,1.559022049365733,1.650497471261584,0.28124209096783725,2.7385107605874937,78.43974332930607,55.0,20.694818808026362,12.501535159073729,-0.8365973829158904,4.745112316863228,0.020290227350941846,0.0033553586616967275,0.2102398780013841,0.3952903399182774,-1.7880574002041956,-2.3324425147121652,-1.5175373450121799,0.04911298691468804,313829.34076061985,62.32474822841364,0.7503852836735437,0.7580926389204761,0.1000680462714646,-535.0009522055578
411,002001.SZ,新和成,2004-06-25,医药,医药,1373964.6856,TRUE,0.15501839201261158,0.08858023597774865,0.07863984523678456,0.386877127824203,0.28302954828484095,432.69383855452134,893.5453674003618,2.5947,0.0026321272825621344,13.4992,16.3307,-5.8015,-0.041709137539867824,5.8289,22.8964,4.5174,20.9771,51.6049,47.4038,0.4482,1.2752,0.2752,2.7933,4.6163,14.133211049541847,0.022281167108753275,4.112398249999998e-06,2.8146825547799072e-06,0.029565247499175447,-0.12765957446808507,1.5890280677966154e-06,1.0063708267406673e-06,0.02398666668066441,-0.3443348077577407,-3.265142127586206e-05,-1.0304262790873419e-06,0.022248713651946306,-0.2066596225217835,3.0961330727659584e-05,-2.3069450609936127e-06,0.023519087627095897,0.0033886875,-0.6254326833569273,0.0034496440677966103,-0.6186948717318224,0.004707275862068966,-0.4796830075497138,0.007571110638297873,-0.16313009216841168,0.02290402524067997,1.7532724243371707,-2.6579245581961004,-5.890996758077191,6.466144399762181,43.843771267217726,45.0,1.6993877981845154,14.133211049541847,-0.1473871930025066,3.962846409653457,0.020748305149231656,0.0006280031072780057,0.18157118910576156,0.5737531152068558,-2.7503760920033726,-2.5999422705030817,-1.8741992320163747,-0.08855929144349378,33039.983493354055,9.553311090845053,0.2158291369446767,0.386877127824203,0.08858023597774865,893.5453674003618
412,002003.SZ,伟星股份,2004-06-25,纺织服装,纺织服装,261132.8052,TRUE,0.11597938144329878,0.08497476249553883,0.08458018624557011,0.5448997384481256,0.6551362683438156,595.2525215611957,942.6828377092509,2.5663,0.011692491051964989,3.0785,-4.0317,9.1356,-0.3718297331639137,4.9437,15.5949,3.5051,14.6247,34.7909,35.9452,0.7215,1.3746,0.3746,0.9384,2.3716,12.47278438907754,-0.023391812865497075,-3.698750812500006e-06,-1.919433785611907e-05,0.03122757946286223,-0.20041039671682626,-2.9207001694915262e-05,-5.988338317010396e-06,0.024105248691383113,-0.3847368421052632,-3.172027160169491e-05,-5.4369290617633e-06,0.024471370968672027,-0.4327227749318801,-1.6138923613333333e-05,-5.564223437123171e-06,0.022516398601297553,0.0089409375,-0.1449794041046394,0.007333338983050847,-0.298713824228073,0.006692771186440676,-0.3599712325444835,0.008769208888888888,-0.1614017870375818,-0.004112200021186852,0.9699672433167181,-1.1473771930185137,-1.466008446805443,0.6372625075738587,43.969279925498356,40.0,-2.6847034339229894,12.47278438907754,-0.8201530584643031,3.926673337604573,0.022510238767365697,-0.0020432249239320448,0.1946043575504496,0.642968362083891,-1.8006116155789524,-1.7998117467598302,-1.7576673791055897,-0.20843277646170721,46950.06086816132,9.627551159461731,0.27253690301551886,0.5448997384481256,0.08497476249553883,942.6828377092509
